location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
10515,"Szarów, ul. Spokojna","no2",5,"µg/m³","2025-05-15T15:00:00Z","2025-05-15T17:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",6.4,"µg/m³","2025-05-15T16:00:00Z","2025-05-15T18:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",6.3,"µg/m³","2025-05-15T17:00:00Z","2025-05-15T19:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",7.8,"µg/m³","2025-05-15T18:00:00Z","2025-05-15T20:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",7.6,"µg/m³","2025-05-15T19:00:00Z","2025-05-15T21:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",7.2,"µg/m³","2025-05-15T20:00:00Z","2025-05-15T22:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",8.4,"µg/m³","2025-05-15T21:00:00Z","2025-05-15T23:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",8,"µg/m³","2025-05-15T22:00:00Z","2025-05-16T00:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",8.4,"µg/m³","2025-05-15T23:00:00Z","2025-05-16T01:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",7.8,"µg/m³","2025-05-16T00:00:00Z","2025-05-16T02:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",7.3,"µg/m³","2025-05-16T01:00:00Z","2025-05-16T03:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",6.2,"µg/m³","2025-05-16T02:00:00Z","2025-05-16T04:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",6.5,"µg/m³","2025-05-16T03:00:00Z","2025-05-16T05:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",5.8,"µg/m³","2025-05-16T04:00:00Z","2025-05-16T06:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",6,"µg/m³","2025-05-16T05:00:00Z","2025-05-16T07:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",6.4,"µg/m³","2025-05-16T06:00:00Z","2025-05-16T08:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",6.7,"µg/m³","2025-05-16T07:00:00Z","2025-05-16T09:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",7,"µg/m³","2025-05-16T08:00:00Z","2025-05-16T10:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",6.5,"µg/m³","2025-05-16T09:00:00Z","2025-05-16T11:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",5.7,"µg/m³","2025-05-16T10:00:00Z","2025-05-16T12:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",5.3,"µg/m³","2025-05-16T11:00:00Z","2025-05-16T13:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",5,"µg/m³","2025-05-16T12:00:00Z","2025-05-16T14:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",4.8,"µg/m³","2025-05-16T13:00:00Z","2025-05-16T15:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",5.8,"µg/m³","2025-05-16T14:00:00Z","2025-05-16T16:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",7.9,"µg/m³","2025-05-16T15:00:00Z","2025-05-16T17:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",8.5,"µg/m³","2025-05-16T16:00:00Z","2025-05-16T18:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",7.8,"µg/m³","2025-05-16T17:00:00Z","2025-05-16T19:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",8.1,"µg/m³","2025-05-16T18:00:00Z","2025-05-16T20:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",8.5,"µg/m³","2025-05-16T19:00:00Z","2025-05-16T21:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",7.8,"µg/m³","2025-05-16T20:00:00Z","2025-05-16T22:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",7.7,"µg/m³","2025-05-16T21:00:00Z","2025-05-16T23:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",7.6,"µg/m³","2025-05-16T22:00:00Z","2025-05-17T00:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",7.4,"µg/m³","2025-05-16T23:00:00Z","2025-05-17T01:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",6.6,"µg/m³","2025-05-17T00:00:00Z","2025-05-17T02:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",5.6,"µg/m³","2025-05-17T01:00:00Z","2025-05-17T03:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",4.6,"µg/m³","2025-05-17T02:00:00Z","2025-05-17T04:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",3.8,"µg/m³","2025-05-17T03:00:00Z","2025-05-17T05:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",3.8,"µg/m³","2025-05-17T04:00:00Z","2025-05-17T06:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",3.9,"µg/m³","2025-05-17T05:00:00Z","2025-05-17T07:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",3.7,"µg/m³","2025-05-17T06:00:00Z","2025-05-17T08:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",3.7,"µg/m³","2025-05-17T07:00:00Z","2025-05-17T09:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
10515,"Szarów, ul. Spokojna","no2",3.8,"µg/m³","2025-05-17T08:00:00Z","2025-05-17T10:00:00+02:00","Europe/Warsaw",50.0075,20.259167,,,,"Unknown Governmental Organization","GIOS"
